sampled_utc|timestamp|wan_name|metric_name|value
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:08|1777707488|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:09|1777707489|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:10|1777707490|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:10|1777707490|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:10|1777707490|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:10|1777707490|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:10|1777707490|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:10|1777707490|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:10|1777707490|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:10|1777707490|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:10|1777707490|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:10|1777707490|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:10|1777707490|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:10|1777707490|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:10|1777707490|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:10|1777707490|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:10|1777707490|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:10|1777707490|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:10|1777707490|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:10|1777707490|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:10|1777707490|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:10|1777707490|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:38:10|1777707490|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:10|1777707490|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:10|1777707490|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:10|1777707490|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:38:10|1777707490|spectrum|wanctl_arbitration_refractory_active|0.0
