sampled_utc|timestamp|wan_name|metric_name|value
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:37:22|1777707442|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:37:23|1777707443|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:23|1777707443|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:23|1777707443|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:23|1777707443|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:23|1777707443|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:23|1777707443|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:23|1777707443|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:23|1777707443|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:23|1777707443|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:23|1777707443|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:23|1777707443|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:23|1777707443|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:23|1777707443|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:23|1777707443|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:23|1777707443|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:23|1777707443|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:23|1777707443|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:23|1777707443|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:37:23|1777707443|spectrum|wanctl_arbitration_active_primary|1.0
